file name,zero_crossings_rate_mean,zero_crossings_rate_var,spectral_centroid_mean,spectral_centroid_var,Spectral Rolloff_mean,Spectral Rolloff_var,spectral_bandwidth_mean,spectral_bandwidth_var,rms_mean,rms_var,tempo,Chroma features_mean,Chroma features_var,mfcc_mean_a,mfcc_var_a,mfcc_mean_b,mfcc_var_b,mfcc_mean_c,mfcc_var_c,mfcc_mean_d,mfcc_var_d,mfcc_mean_e,mfcc_var_e,mfcc_mean_f,mfcc_var_f,mfcc_mean_g,mfcc_var_g,mfcc_mean_h,mfcc_var_h,mfcc_mean_i,mfcc_var_i,mfcc_mean_j,mfcc_var_j,mfcc_mean_k,mfcc_var_k,mfcc_mean_l,mfcc_var_l,mfcc_mean_m,mfcc_var_m,mfcc_mean_n,mfcc_var_n,mfcc_mean_o,mfcc_var_o,mfcc_mean_p,mfcc_var_p,mfcc_mean_q,mfcc_var_q,mfcc_mean_r,mfcc_var_r,mfcc_mean_s,mfcc_var_s,mfcc_mean_t,mfcc_var_t,genre
D:\Music Genre\THAi3sec/Country\Countryth13.wav_1.wav_5.wav,0.054349459134615384,0.002734594514384072,1739.9565777322716,618906.6665959602,3786.8622295673076,3111260.0551936757,2253.984104419823,215556.4811103411,0.15186429138773133,0.001983328363276524,172.265625,0.28233248,0.1028966,-82.52602,2721.5813,116.45086,824.8389,6.288058,187.5484,25.065046,54.087402,4.5780206,77.27389,18.47335,58.488506,6.5809174,41.63333,4.315199,74.78299,-6.368778,47.405037,3.6960092,45.744923,-6.533741,24.247488,1.9536438,40.752205,-7.6528254,19.324333,-0.61282367,30.018232,-11.04002,47.481846,2.27838,51.96861,-10.925076,37.582985,-1.5265383,36.3333,-5.32194,48.588425,5.253746,27.16571,country
D:\Music Genre\THAi3sec/Country\Countryth13.wav_1.wav_6.wav,0.04977463942307692,0.0005306234867615107,1564.7957777774343,295515.0265777566,3415.4144756610576,2135676.661603867,2163.00066143063,201997.2842036695,0.1326264115866518,0.0036383572883006412,172.265625,0.3183679,0.0930315,-100.30833,2882.8455,125.07415,468.96548,8.318737,143.50053,28.595222,65.92747,2.138126,93.20783,10.946345,64.71185,7.0298877,93.52485,0.82203704,90.08054,-8.864715,40.440002,1.8794134,35.334442,-5.0635433,35.648235,6.1388297,23.249449,-8.544016,42.446297,2.6181893,39.79462,-10.2637205,29.340471,-0.042927787,42.7781,-9.578853,40.799217,1.0441489,24.519598,-4.9661255,36.30049,6.987061,55.256866,country
D:\Music Genre\THAi3sec/Country\Countryth13.wav_1.wav_7.wav,0.042735877403846156,0.0004105355753701114,1565.9939315899005,209100.51442192774,3368.786808894231,1685594.2806853347,2170.323491824471,116635.5648391697,0.15036829041684344,0.001165753162140947,172.265625,0.23164019,0.09370179,-93.1642,1450.313,121.08847,455.9736,5.323778,131.02539,26.351263,45.93458,0.055759605,80.9448,13.483503,36.021442,7.794462,77.35017,2.6174655,113.53505,-5.676747,36.354324,5.66455,39.743225,-10.208639,23.045074,0.7489623,36.511345,-8.133923,37.477432,5.3298454,37.021366,-11.755865,42.852245,-1.4680634,33.14224,-16.892511,29.262894,-3.4411864,51.26344,-7.6935134,47.528442,0.6403049,30.098083,country
D:\Music Genre\THAi3sec/Country\Countryth13.wav_1.wav_8.wav,0.05257286658653846,0.0005867642199499368,1615.3973902067971,320262.6232443306,3401.500713641827,2035833.9871919013,2145.8721176117515,196032.75146967408,0.14322355465725317,0.002275450159487477,172.265625,0.22050539,0.0778319,-91.00688,3271.647,122.56648,756.64453,4.9492893,100.64376,30.109234,87.240746,2.5661533,89.59956,8.26434,67.99898,4.3678946,92.35215,1.0111403,79.52308,-5.7602596,37.90301,5.327429,40.906395,-7.471238,48.17382,3.5920272,52.578537,-12.959163,32.356655,3.0186691,33.375053,-11.805023,27.299557,-0.17564574,40.54919,-6.433146,40.20764,-0.3086123,48.918465,-7.643423,73.17853,3.519148,32.303116,country
D:\Music Genre\THAi3sec/Country\Countryth13.wav_1.wav_9.wav,0.042837289663461536,0.0002500086141055858,1490.9944854513026,168563.85915300035,3291.35009765625,1218090.8136702501,2089.9289417394207,140048.84437444017,0.13759738504804842,0.002070845436913032,172.265625,0.32414824,0.091070965,-95.808685,1974.5046,125.469376,393.3417,2.6090736,93.80605,34.65377,64.24596,4.6034923,94.67707,17.068855,141.27002,10.411363,93.70998,9.178503,74.693954,-2.9588463,79.457275,6.15682,35.05792,-8.853885,55.140846,0.30159456,51.171535,-10.927975,31.177652,6.8050613,46.813988,-3.6852708,39.7635,5.0070014,63.10794,-6.95583,47.58308,-4.3991475,45.34173,-12.192471,48.465923,6.277058,22.563658,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_0.wav,0.16424654447115383,0.0009358855958521014,2575.827225687918,370458.44524885796,4955.121319110577,2263752.3768547727,2249.571738237383,216744.349086544,0.07857553868757708,0.00030334196190032783,143.5546875,0.3342284,0.07543945,-59.194614,916.4487,88.62829,793.5647,-35.14685,477.43646,28.956923,104.68804,1.9556602,67.55597,13.147786,74.19566,-12.731665,61.04839,12.981117,47.682743,-5.683328,53.480476,0.56798697,40.536137,-12.071862,27.970102,4.1285224,34.636185,-8.043109,33.51256,-3.432545,28.410372,-7.6671295,23.1633,13.296242,20.94007,-7.9634533,19.475756,4.5203633,24.51875,-2.9697032,36.770584,13.908655,38.592213,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_1.wav,0.18736102764423077,0.002797043267086413,2953.558894412523,629657.1274581758,5777.606858473558,2407927.474024345,2478.9745879134375,154760.92988138122,0.08114866737745592,0.00037311034863161464,135.99917763157896,0.3694358,0.080290854,-46.255234,642.8595,72.646,907.0101,-23.124163,306.01373,26.584158,110.40835,2.6053264,29.94141,15.831853,72.955894,-13.041123,43.910404,14.595335,32.773594,-7.3212495,35.63361,2.3377285,30.992153,-12.943213,41.926815,7.2576084,27.636608,-7.8766375,24.571754,-0.37885675,18.57929,-7.1853166,21.349865,13.059544,21.490944,-5.9414563,25.154896,6.1765485,42.931084,-3.5189312,42.309055,12.094963,39.949955,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_2.wav,0.19185697115384615,0.00195821474289753,3100.0658750494467,433200.0432472479,6193.777418870192,1804195.7820747027,2632.110377854629,125365.62416127477,0.07771136930244926,0.0002901859026704331,135.99917763157896,0.36091113,0.07868851,-44.00768,570.5238,67.69966,522.2823,-17.727053,250.5622,21.05859,81.04618,3.8872244,32.15735,16.623877,73.58543,-12.455122,38.725464,14.195408,43.196033,-5.528819,80.12147,3.378255,37.18426,-14.100806,43.359535,6.203537,28.519394,-8.063901,27.712152,-0.9727502,18.835073,-8.767419,16.158558,12.764637,22.834536,-7.4786186,18.770178,5.406258,56.33242,-2.6360576,54.20889,13.418417,48.447884,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_3.wav,0.17427133413461537,0.001450679654905782,2817.835604972731,386603.12021076423,5561.280987079327,2151923.1175109833,2430.989324461895,197555.96241283044,0.0911392865020006,0.0010568540216486248,135.99917763157896,0.34852552,0.07866993,-42.96768,1465.5466,78.565094,739.82294,-28.376337,425.38416,23.512028,141.84837,0.23082697,130.02774,14.858932,42.988136,-12.635649,79.239555,11.281683,80.10359,-3.5250783,87.41207,2.6983883,42.395283,-12.984738,32.26138,7.5975738,64.28638,-8.658034,57.24501,-0.9174273,18.545849,-7.364065,37.869404,8.318834,61.490307,-8.942514,23.279203,6.1201234,39.764347,-2.9975357,52.60139,15.852776,54.81566,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_4.wav,0.18650841346153846,0.0018043735887877332,3159.8205137314794,204287.3161318972,6010.248272235577,1160733.5426398283,2564.38638365363,31225.319090436464,0.12556915500923876,0.0017646247422673578,95.703125,0.302087,0.08887756,-29.923721,1139.4113,57.18551,383.94043,-21.461193,164.43344,25.259985,138.28847,-5.9547033,53.802525,1.6873628,101.41092,-2.0528357,99.32255,9.110607,66.529785,2.4460287,109.047195,8.998802,97.85269,-14.654967,33.844578,15.1571245,44.147575,-17.678913,58.87987,-6.47948,64.98152,-7.6540575,48.88909,3.426354,56.317017,2.2462845,78.18033,20.663015,91.72635,2.8780222,93.19336,21.329962,129.84052,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_5.wav,0.13919771634615385,0.0010195387891058386,2534.915971613201,212136.22728120192,4738.546987680288,1055888.795592552,2245.376843930784,105949.74333854146,0.10919155064803854,0.0014111938848242844,143.5546875,0.30730855,0.09132763,-44.77916,1151.3881,86.881355,579.7429,-37.500877,499.81845,23.27348,143.15184,-9.992901,97.986465,4.0850806,54.07455,1.1539454,60.480675,8.24366,95.30061,1.0592045,55.27968,1.9190717,42.908497,-15.666498,30.897535,14.369516,74.73289,-11.501269,48.212097,-5.497817,38.94526,-0.26703528,111.8078,6.8700166,59.40511,-4.6295433,34.934925,3.8841476,57.707542,-13.953883,126.78651,11.925302,125.79079,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_6.wav,0.15999098557692307,0.0010148142075397562,2766.8595699276284,219487.87887753765,5085.811298076923,1203286.0628470865,2344.7589686827437,79748.2875664507,0.11139947667145256,0.0013547556310295203,143.5546875,0.30635923,0.08715609,-40.768787,1127.1732,72.99394,621.0203,-35.65428,179.05014,31.744896,122.416664,-5.877257,89.22365,-4.6036286,159.58905,-2.7701113,96.27745,5.335964,53.696926,-0.48755,73.540955,1.128752,56.557407,-18.866209,46.22237,15.236389,67.4047,-10.219907,108.54909,-8.07119,42.277794,-3.9393654,92.351906,7.750582,67.56017,-10.071695,61.92915,3.949445,47.212177,-16.340275,52.199345,9.303833,31.68691,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_7.wav,0.16239483173076924,0.003119834696752785,2723.6290339074326,369680.5506785903,5116.123422475962,1855738.623378686,2329.730353971009,167831.88900271276,0.09604866136063539,0.0011252214022252664,143.5546875,0.33908334,0.08683611,-44.55572,1158.798,78.14748,522.25977,-35.47306,614.6727,24.093578,172.74384,-6.1444845,115.00052,5.49226,108.40724,-2.9733973,100.43625,12.124155,54.27208,0.00456543,74.62539,1.0026684,72.2178,-14.993419,29.795828,11.643024,52.461193,-11.11184,47.825188,-7.615281,50.20662,-2.6551392,58.187607,13.58879,26.669096,-6.5245633,15.455063,4.7689366,32.585407,-13.843415,70.95883,7.4061427,18.011572,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_8.wav,0.19972581129807693,0.0018472686321777706,3040.953175796844,286030.51738864963,5718.0592698317305,1640352.0665484772,2456.1411101075055,117366.99771209573,0.11127153153560154,0.0018158800313823852,135.99917763157896,0.3697108,0.08697978,-26.816467,1164.1211,63.54007,553.8283,-32.88035,287.7497,27.254147,136.98853,-0.6048686,68.64441,8.930897,71.860825,-2.0105822,88.68322,12.103661,61.054916,1.9594833,87.13936,1.7570606,74.409874,-14.114331,26.577396,17.884386,45.948032,-11.509667,67.504135,-5.0047345,38.470566,-6.5466957,49.445263,8.659728,52.48257,-5.6966524,68.77147,8.968848,93.550674,-2.603262,110.17201,17.067257,82.81719,country
D:\Music Genre\THAi3sec/Country\Countryth14.wav_1.wav_9.wav,0.16626352163461539,0.0011928457339134442,2956.497452484896,207815.66284233212,5622.981896033654,1335176.6820096406,2474.7691110377928,62342.23680241714,0.12053982242881649,0.001817219632557059,143.5546875,0.29509187,0.0911052,-36.956394,1220.2272,64.09914,480.97186,-26.92106,292.12317,25.031902,127.588104,-7.900129,82.07379,2.360067,61.247154,-0.1391706,73.62179,9.867577,99.83918,-1.1362619,55.60476,6.722404,63.81887,-17.7945,42.60999,13.903979,58.294296,-12.236145,55.342194,-6.8126016,41.820435,-6.72875,85.202065,4.512934,69.09009,-1.0676521,101.62286,18.667473,96.10835,-1.7157675,94.53195,21.617195,151.31126,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_0.wav,0.035963792067307696,0.0002054937492460894,1000.5555291226138,215160.5436487264,1710.8958082932693,1768024.2508874133,1695.1155331759203,206220.5204778329,0.09309471306157784,0.0013111595181932616,117.45383522727273,0.30349228,0.09012419,-203.12566,4276.098,155.21577,643.29333,29.889439,207.49019,27.615412,161.04279,11.333272,166.71596,4.472976,74.22844,2.4320974,187.49335,-0.8639115,80.67758,-3.963827,63.62662,7.807342,36.55882,0.9761247,71.7573,6.0663576,57.41728,-6.460874,83.03827,-0.710466,85.86088,-13.681892,94.815895,-0.77706355,45.73473,-3.3575249,52.4323,2.950737,48.210968,-6.328745,73.64076,3.418183,72.6294,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_1.wav,0.037841796875,0.0003141412368187538,832.7038999061334,64539.81219173528,1354.2728365384614,478973.07748046855,1413.5930244287395,76127.85794056267,0.10136716904426676,0.0019302366640144917,60.09265988372093,0.26227334,0.08567431,-214.5444,2085.7913,172.14766,282.5845,24.617981,300.16843,20.6397,106.2812,15.033511,64.01991,12.06587,52.72002,0.8040925,85.27614,0.76224494,67.64656,-6.4770923,39.924088,7.347009,39.007294,1.7356673,141.91438,-5.1697116,80.67484,-21.371355,59.47405,-6.662016,77.88933,-5.504098,40.122227,-1.0444096,43.936657,-8.101192,42.077194,-4.3666825,49.190556,-5.9281993,60.86489,6.779519,66.21259,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_2.wav,0.030810546875,0.00011130791444044846,891.7507002087724,99796.5093890487,1538.216083233173,976353.1690504778,1568.101312273782,121768.65988527825,0.1402079133736398,0.0014095225302207266,123.046875,0.2816837,0.08983144,-176.34682,1892.3623,161.02776,555.92773,29.225088,174.85634,29.141363,192.73766,9.1757965,159.8466,8.191348,92.57008,12.75404,99.62395,3.0215812,72.31723,-11.281971,61.194748,5.9908094,108.52623,-12.275118,82.200005,-3.014502,90.70686,-13.058518,93.25251,-2.768341,109.24505,-2.295358,81.49958,1.6058382,84.51501,-12.413926,51.815544,-7.748329,39.326607,-10.774898,73.044945,7.6933575,57.431282,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_3.wav,0.03659104567307692,0.000138054458347298,1039.3239064949637,184951.23054071236,1854.1744290865386,1570355.3562713088,1690.604437600596,217551.88181287065,0.11067173925019043,0.0013230964175062795,83.35433467741936,0.27607393,0.08659206,-179.6515,2640.8442,158.51984,496.12985,21.213478,188.93259,22.878016,108.22251,11.705895,92.22584,9.861266,88.05977,8.897714,126.73855,-4.8850555,85.44263,-13.604221,71.910515,0.3730648,84.49316,-10.294147,48.33653,-3.556253,61.479008,-13.822357,102.60398,5.356977,76.354836,-5.784394,48.356834,-5.0408387,48.36607,-13.100807,38.973415,-4.2741885,42.671673,-4.383078,78.54713,6.5913105,73.542854,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_4.wav,0.03212139423076923,0.00040297502596702803,1102.1781161085503,244778.44597668925,1865.85205078125,1567339.0637053894,1817.3825529784945,182579.87990983357,0.13263730469348195,0.0009944484912109254,172.265625,0.27851495,0.09403399,-158.14566,1679.6954,155.0479,447.5383,21.562332,270.85867,15.418575,116.53985,5.6694736,178.2921,12.553439,126.33173,14.583954,191.10838,-6.1602845,80.243614,-8.896435,85.59023,9.450565,42.723152,-7.5552077,67.186134,-3.4688218,66.69882,-13.545083,60.46882,3.832944,74.74397,-8.70169,75.56955,-2.2730143,58.78122,-16.460014,68.0334,-6.025842,56.17253,-12.330359,68.45956,2.0343366,55.53844,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_5.wav,0.04110576923076923,0.0006905181027023046,1045.9666264848756,288681.4219757068,1887.7993539663462,1735495.5891604957,1711.6293223552918,182957.7029874372,0.10346008967413281,0.000758425746277876,60.09265988372093,0.3304715,0.08667204,-181.64261,1255.0222,152.12195,599.10034,19.033117,209.43282,26.438911,116.47503,17.80604,92.37694,13.849619,54.557983,5.718274,91.549576,0.2872104,61.124626,-4.0267076,45.950047,13.387159,30.605644,2.637147,99.936714,1.6857659,53.372448,-11.660309,84.020874,-2.7652254,89.31954,-5.2322955,40.381943,2.4170043,28.734585,-9.031217,26.421515,-2.0862963,41.17496,-3.2572067,42.810005,2.9572163,95.82624,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_6.wav,0.03324068509615385,0.00021824695654874723,1113.6770574599948,193762.22597582694,2056.2552584134614,1630537.3025305877,1824.0621917459098,198399.90552398603,0.15741724292775064,0.000846489885200228,123.046875,0.32703197,0.08632783,-123.98324,3605.002,151.51654,558.36694,22.335314,158.43752,23.00889,74.56625,2.0685213,107.5898,12.097354,56.894592,7.9284534,205.65034,3.3359807,105.93474,-3.5616398,76.15021,3.792824,41.77771,-5.413302,49.37534,3.0071652,25.704163,-10.37342,48.060345,-0.83844805,44.842983,-15.573633,46.64557,0.77213734,40.77915,-10.873751,26.370722,-5.154971,45.406143,-12.945587,33.933804,-2.8318515,36.186638,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_7.wav,0.05635892427884615,0.0036295849190661196,1499.1590835483098,789059.5780709035,3008.3541165865386,4206428.038475922,2101.6199834994836,265468.5252760752,0.13957125923986924,0.001291416266663624,80.74951171875,0.30578232,0.08759946,-114.80046,2932.3333,132.54176,952.83,28.972334,265.31918,27.737608,174.09814,-0.17996363,115.01357,11.48122,97.121284,-1.9438564,214.36841,7.016191,100.29012,-2.1223116,73.09229,5.5391665,43.89348,-4.933129,73.36989,-0.5279148,63.62621,-10.72384,78.51639,2.7790363,72.65632,-6.8078895,42.230705,1.586269,64.03518,-14.051352,45.406128,-0.8318176,38.961567,-14.527011,42.718456,-4.2287817,34.544495,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_8.wav,0.04579702524038461,0.00047833991473948467,1293.6505804848043,331868.1401847997,2540.172588641827,2563644.957287389,1873.9562966324304,228555.9237605766,0.13438571663539195,0.0013116431204966954,123.046875,0.32483318,0.0891616,-120.99938,4738.73,146.21481,766.42816,17.891426,436.12613,29.460155,191.51115,0.86526066,123.035484,4.9806066,112.07443,0.7507301,193.98676,3.9294052,126.47931,3.4180195,50.53923,9.004706,57.177505,-7.440905,99.13932,1.4788886,56.40171,-14.758156,166.35922,4.662518,112.15763,-6.9181004,158.75635,1.1601113,30.70445,-11.3332615,32.983,-4.9512806,32.162945,-13.257398,100.29777,-5.3745933,50.94982,country
D:\Music Genre\THAi3sec/Country\Countryth15.wav_1.wav_9.wav,0.05927734375,0.00017807520352877102,1531.983297499495,122499.38723208138,3050.17822265625,1146445.2998606057,2069.415542753354,79215.39828344558,0.1540765307899137,0.0014141052448340314,83.35433467741936,0.24427544,0.08914507,-95.62494,1826.1775,133.45607,323.77225,19.190624,200.97424,18.15544,87.66358,-9.608906,90.51626,1.6636331,102.82985,6.187903,152.19193,-2.149252,112.56379,-14.940207,53.498634,10.825183,75.65716,-11.0254,91.71867,6.270819,56.863373,-14.432425,66.86939,0.40655524,39.92717,-7.0403113,56.910305,1.0689596,33.594982,-0.89663506,43.421844,-10.340099,55.83668,-24.473192,40.034023,3.222771,119.704384,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_0.wav,0.06166240985576923,0.0010880038724143124,2095.3991977878586,865344.9177395484,4491.246431790865,3604042.044026224,2357.1772593626843,245165.655498154,0.10470740649418875,0.0015867509268317358,172.265625,0.30055365,0.087794706,-114.03944,3482.234,101.18753,1382.0338,14.493497,456.8717,37.198483,402.70642,-3.1203675,213.57993,21.984646,82.31429,-13.405638,124.563866,15.77257,59.794086,-1.2698509,81.26636,2.5679703,63.606567,-6.156479,47.042934,6.868336,35.243065,-6.8516564,63.08098,-0.10818603,33.823063,-9.443379,35.326527,3.748539,35.1042,-7.9393797,41.513702,2.079429,59.306347,-7.110891,54.78594,2.3066838,58.23301,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_1.wav,0.07022235576923076,0.002093816847490841,2269.0099760615662,861942.3675468309,5058.977614182692,3762541.566014431,2548.399684985623,218240.8766903966,0.10368740529031231,0.001633127517336165,172.265625,0.33089876,0.09183015,-113.420105,3046.6504,92.09501,1123.5372,27.40187,427.70993,37.344357,141.69794,-5.428928,143.69649,25.26117,42.3144,-11.477853,128.40742,13.1125555,104.642235,-6.609195,76.15009,-0.8944958,67.94744,-7.109023,67.28015,6.8454676,46.72249,-10.69558,31.874128,-0.61541736,53.833046,-8.443659,40.7864,0.67604566,40.174377,-13.041709,62.533123,0.5343358,40.021965,-8.697799,24.547405,2.2326825,28.81061,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_2.wav,0.05261042668269231,0.0004318945647696772,1900.971056296958,508795.0465512816,4244.525615985577,2841765.497937005,2291.995480724245,189461.47083368112,0.10517094315799913,0.001193136496751047,112.34714673913044,0.3715771,0.08629068,-106.13789,2828.501,107.30523,908.88306,8.117729,401.7905,38.028675,258.02902,-0.17003362,292.09396,21.422314,76.52739,-9.2842045,143.01854,16.186504,41.5304,-8.49477,104.72632,0.34381673,26.851406,-2.7172403,65.94063,6.015624,32.53745,-6.591008,26.14519,-0.3856466,42.202263,-8.947285,41.170776,4.4947023,23.113205,-11.423809,27.430956,-0.59385765,27.532316,-9.322134,53.788246,-1.6967402,46.369442,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_3.wav,0.06880634014423077,0.0006503363191728761,1988.8582559236415,353181.9781516793,4319.394906850962,2120741.7789036,2259.2489730012917,166380.47514073036,0.11697692085374899,0.0007526659194703195,112.34714673913044,0.3483386,0.086907335,-81.07099,957.14276,109.152245,798.6768,-4.0152917,532.86224,26.541805,226.22272,-7.1877894,100.833176,29.097063,88.81436,-11.953635,105.86558,16.900225,93.110695,-7.3160253,85.425705,8.580456,43.158363,0.7328701,64.51938,0.7154769,73.50131,-8.486822,59.865147,-6.914054,51.768864,-10.387023,39.835705,6.886909,44.60461,-11.018346,34.208862,2.076194,27.841936,-6.464966,40.1495,0.7210547,37.69636,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_4.wav,0.08098332331730769,0.0009442883694665673,2026.3207812824805,438224.31780660327,4262.331918569712,2657954.4615987134,2181.9094779049383,222432.32384631547,0.13347745176212855,0.0004505587232747978,117.45383522727273,0.31169432,0.09582384,-78.49973,1238.8674,103.5715,1280.3154,-8.819948,535.8032,38.233402,501.606,-0.59407514,254.3861,19.512497,245.2076,-10.019562,133.72328,12.288832,94.015045,-8.813982,90.2587,3.6874619,52.56037,-6.2190647,88.71703,5.204642,129.738,-7.0349054,69.827324,-3.6061935,57.857414,-10.786486,59.03607,1.7142829,72.59204,-13.126456,53.131355,-0.08580214,57.831474,-11.607782,58.122086,3.5660584,35.031822,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_5.wav,0.07255859375,0.0006528252821702223,2151.086807297606,263944.77392279,4850.602463942308,1352171.691153741,2360.5923451630297,111582.55940839324,0.13458060080262427,0.0009864177863099218,86.1328125,0.30071008,0.094195046,-79.344,861.1047,87.37192,575.76874,3.961229,373.29184,53.12089,567.7561,-2.2588453,101.629654,22.412386,123.47832,-12.771087,64.53957,16.69565,59.828148,-6.130347,50.772106,-1.0850469,39.97417,-8.812355,93.48269,1.3477861,50.32904,-11.556804,46.358593,-5.48761,48.460968,-5.8361297,57.105095,4.7912555,33.36911,-16.062105,45.634453,2.0926912,47.80158,-10.772552,26.166538,-3.5638182,46.036194,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_6.wav,0.058826622596153844,0.0019297277574708476,2037.0524414382194,859468.7447052529,4569.925443209135,3952354.0194870103,2400.0836790416147,282534.88466214604,0.11127245370264452,0.0009880559895652683,112.34714673913044,0.31693202,0.08931053,-115.47574,2727.24,99.03476,1222.8262,20.968006,350.70102,42.839077,283.11133,2.0514865,274.19373,24.990877,46.783813,-9.6451435,52.37192,15.166119,57.449055,-5.428895,68.71678,2.5958993,47.254925,-5.156401,82.427155,4.4984803,61.974136,-10.977434,36.217308,0.5845011,72.51843,-5.389563,76.769905,3.5135396,36.26122,-12.140263,41.694374,1.2895097,39.75864,-7.99903,28.947386,2.0377536,28.976307,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_7.wav,0.06642503004807693,0.0009602634864445974,2098.9139987540602,682239.0895498614,4530.751577524038,2890443.297888541,2365.6726324045408,207403.76302333834,0.12224704001621739,0.0008975675656179659,172.265625,0.32052505,0.09404432,-94.39659,1218.6309,95.88448,1546.3375,12.417355,393.77768,44.69787,691.4707,-1.0870049,317.29446,22.386127,119.90347,-6.3796444,85.64644,23.157309,59.220497,-6.374356,75.57467,2.5724802,46.1076,-5.8186927,97.76702,2.9909015,56.809937,-4.1303344,58.74333,0.51290005,55.509937,-8.009962,36.00719,5.8213453,47.9554,-11.765547,21.67272,-0.11227578,27.960758,-10.787799,25.198599,2.2568102,45.464928,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_8.wav,0.06016376201923077,0.001464821685700727,2063.3754027486343,788010.3904301347,4536.9630784254805,3679481.4933125437,2401.6147218900956,237067.80385334548,0.09639474113743618,0.0021005147633790613,112.34714673913044,0.33352107,0.0989261,-129.16797,2772.5986,99.58847,1242.832,19.677801,428.12085,37.082355,325.50833,-2.779896,117.392044,25.449966,77.230995,-5.439996,65.31064,14.9311285,77.33001,-3.1893413,53.602554,-0.31719777,20.720028,-4.07194,80.63555,8.546313,42.05505,-7.4648623,47.73107,0.78291965,42.11574,-9.04781,45.805622,0.37036824,34.55414,-6.7180243,34.305054,6.813089,42.963123,-3.9306803,51.04413,0.46212974,26.965193,country
D:\Music Genre\THAi3sec/Country\Countryth16.wav_1.wav_9.wav,0.06172250600961538,0.0014307414427311466,2052.1176609071454,655925.1700954662,4563.713942307692,3110691.156928497,2353.8308109048135,225946.78610072,0.12309481942752654,0.000877300958565356,86.1328125,0.32762557,0.090816185,-91.95432,1090.4681,103.60978,1376.7971,8.673167,390.34915,34.082542,468.69226,-1.5745138,162.25168,26.932652,162.54196,-17.925203,147.08543,15.995311,29.31428,-5.4136558,59.25979,-0.66780156,27.730476,-2.2163956,86.773994,1.7571739,52.864807,-10.3092,28.20783,-4.6905603,49.511387,-9.062132,59.296337,3.4214165,30.850454,-12.943763,42.821827,-0.7270768,48.523994,-10.623107,33.270454,0.65837497,28.76674,country
D:\Music Genre\THAi3sec/Country\Countryth17.wav_1.wav_0.wav,0.049571814903846156,0.0001933839335244083,1096.4763996726067,49489.2141522476,2045.1573768028845,358810.4874249746,1472.2758094883486,90351.7048223896,0.10905092528841667,0.0005198981973255203,73.828125,0.36474812,0.08130976,-131.54294,578.91046,165.41411,323.4932,-20.036358,235.33966,27.76175,229.41667,-0.3209584,106.76197,15.946413,98.5611,-4.796457,82.71436,13.833609,40.955982,-1.4094911,43.537388,4.634519,55.426765,-1.1228093,57.07815,3.274339,39.290863,-3.3845246,44.204613,-2.0322578,45.477905,-4.8237576,32.557,2.371599,24.895666,-5.234069,51.91511,-6.220865,28.303032,-7.041441,17.961464,-1.8472987,21.667803,country
D:\Music Genre\THAi3sec/Country\Countryth17.wav_1.wav_1.wav,0.045804537259615384,0.0003481501658287274,1288.676709650961,122901.70857540432,2559.552471454327,709533.4625133043,1654.4172527660792,118836.63353923416,0.11144588199360621,0.0009388495036202394,73.828125,0.31001696,0.090072684,-118.573105,480.70886,148.08647,526.3859,-23.721306,117.53036,34.749084,104.93852,0.63333297,70.23364,20.584663,43.0679,-4.0188265,54.340565,10.162942,52.86898,-2.8065012,53.34122,6.267796,41.90466,-1.7500871,30.702826,2.5963297,29.96087,-5.6319623,20.706148,2.1901073,21.795368,-2.5259871,28.32394,0.8130076,38.782005,-12.082134,27.255136,-6.3434305,26.300413,-3.6486855,33.774086,-0.37478152,14.810192,country
